SOLVER_HANDLE,PROBLEM_ID,TITLE_NM,TAGS_NM,SOLVED_LVL,HASH_ID
kjb512,9084,동전,dp knapsack,11,9084
kjb512,9205,맥주 마시면서 걸어가기,graph traversal bfs,11,9205
kjb512,9251,LCS,dp string lcs,11,9251
kjb512,9372,상근이의 여행,graph tree,7,9372
kjb512,9461,파도반 수열,math dp,8,9461
kjb512,9465,스티커,dp,10,9465
kjb512,9466,텀 프로젝트,graph traversal dfs,13,9466
kjb512,9655,돌 게임,math dp game_theory,6,9655
kjb512,9663,N-Queen,bruteforce backtrack,12,9663
kjb512,10026,적록색약,graph traversal bfs dfs grid_graph,11,10026
kjb512,10423,전기가 부족해,graph mst,13,10423
kjb512,10610,30,math greedy string sorting number_theory,7,10610
kjb512,10718,We love kriii,impl,1,10718
kjb512,10815,숫자 카드,ds sorting binary_search set hashset,6,10815
kjb512,10844,쉬운 계단 수,dp,10,10844
kjb512,10942,팰린드롬?,dp,12,10942
kjb512,10974,모든 순열,bruteforce backtrack,8,10974
kjb512,11047,동전 0,greedy,7,11047
kjb512,11052,카드 구매하기,dp,10,11052
kjb512,11053,가장 긴 증가하는 부분 수열,dp lis,9,11053
kjb512,11055,가장 큰 증가하는 부분 수열,dp,9,11055
kjb512,11279,최대 힙,ds priority_queue,9,11279
kjb512,11286,절댓값 힙,ds priority_queue,10,11286
kjb512,11399,ATM,greedy sorting,7,11399
kjb512,11404,플로이드,graph shortest_path floyd–warshall,12,11404
kjb512,11501,주식,greedy,9,11501
kjb512,11722,가장 긴 감소하는 부분 수열,dp,9,11722
kjb512,11726,2×n 타일링,dp,8,11726
kjb512,11727,2×n 타일링 2,dp,8,11727
kjb512,11779,최소비용 구하기 2,graph shortest_path dijkstra's traceback,13,11779
kjb512,11916,볼질,impl simulation,7,11916
kjb512,12015,가장 긴 증가하는 부분 수열 2,binary_search lis,14,12015
kjb512,12764,싸지방에 간 준하,impl ds greedy set simulation priority_queue,13,12764
kjb512,12852,1로 만들기 2,dp graph traversal traceback,10,12852
kjb512,12865,평범한 배낭,dp knapsack,11,12865
kjb512,13258,복권 + 은행,math dp probability,11,13258
kjb512,13301,타일 장식물,math dp,6,13301
kjb512,13305,주유소,greedy,8,13305
kjb512,13397,구간 나누기 2,binary_search parametric_search,12,13397
kjb512,13418,학교 탐방하기,graph mst,13,13418
kjb512,13549,숨바꼭질 3,graph traversal bfs shortest_path dijkstra's 0-1_bfs,11,13549
kjb512,13910,개업,dp set,11,13910
kjb512,13913,숨바꼭질 4,graph traversal bfs traceback,12,13913
kjb512,13975,파일 합치기 3,ds greedy priority_queue,12,13975
kjb512,14002,가장 긴 증가하는 부분 수열 4,dp traceback,12,14002
kjb512,14442,벽 부수고 이동하기 2,graph traversal bfs grid_graph,13,14442
kjb512,14500,테트로미노,impl bruteforce,12,14500
kjb512,14501,퇴사,dp bruteforce,8,14501
kjb512,14502,연구소,impl graph bruteforce traversal bfs grid_graph,12,14502
kjb512,14503,로봇 청소기,impl simulation,11,14503
kjb512,14567,선수과목 (Prerequisite),dp graph dag topological_sorting,11,14567
kjb512,14852,타일 채우기 3,dp,12,14852
kjb512,14921,용액 합성하기,two-pointer,11,14921
kjb512,15486,퇴사 2,dp,11,15486
kjb512,15489,파스칼 삼각형,math dp combinatorics,7,15489
kjb512,15649,N과 M (1),backtrack,8,15649
kjb512,15650,N과 M (2),backtrack,8,15650
kjb512,15651,N과 M (3),backtrack,8,15651
kjb512,15652,N과 M (4),backtrack,8,15652
kjb512,15654,N과 M (5),backtrack,8,15654
kjb512,15655,N과 M (6),backtrack,8,15655
kjb512,15686,치킨 배달,impl bruteforce backtrack,11,15686
kjb512,15724,주지수,dp prefix_sum,10,15724
kjb512,15810,풍선 공장,binary_search parametric_search,9,15810
kjb512,15953,상금 헌터,math impl arithmetic case_work,3,15953
kjb512,16398,행성 연결,graph mst,12,16398
kjb512,16401,과자 나눠주기,binary_search parametric_search,9,16401
kjb512,16510,Predictable Queue,binary_search prefix_sum,10,16510
kjb512,16933,벽 부수고 이동하기 3,graph traversal bfs grid_graph,15,16933
kjb512,16953,A → B,graph greedy traversal bfs,9,16953
kjb512,17255,N으로 만들기,ds backtrack treeset,12,17255
kjb512,17266,어두운 굴다리,impl binary_search,7,17266
kjb512,17485,진우의 달 여행 (Large),dp,11,17485
kjb512,17836,공주님을 구해라!,graph traversal bfs grid_graph,11,17836
kjb512,17951,흩날리는 시험지 속에서 내 평점이 느껴진거야,binary_search parametric_search,13,17951
kjb512,18427,함께 블록 쌓기,dp knapsack,12,18427
kjb512,18429,근손실,bruteforce backtrack,8,18429
kjb512,18869,멀티버스 Ⅱ,compression sorting,11,18869
kjb512,19939,박 터뜨리기,math greedy,7,19939
kjb512,20444,색종이와 가위,math binary_search,12,20444
kjb512,20922,겹치는 건 싫어,two-pointer,10,20922
kjb512,21939,문제 추천 시스템 Version 1,ds set hashset treeset priority_queue,12,21939
kjb512,22864,피로도,arithmetic greedy impl math simulation,4,22864
kjb512,25822,2000문제 푼 임스,dp two-pointer,10,25822
kjb512,29160,나의 FIFA 팀 가치는?,impl ds simulation priority_queue,9,29160
kjb512,29813,최애의 팀원,ds impl queue simulation,8,29813
kjb512,30982,폭탄주를 피해라! 파란댕댕이!,dp knapsack,15,30982
kit938639,1000,A+B,impl arithmetic math,1,1000
kit938639,1001,A-B,impl arithmetic math,1,1001
kit938639,1002,터렛,math geom case_work,8,1002
kit938639,1008,A/B,impl arithmetic math,1,1008
kit938639,1009,분산처리,math impl,4,1009
kit938639,1010,다리 놓기,math dp combinatorics,6,1010
kit938639,1011,Fly me to the Alpha Centauri,math,11,1011
kit938639,1012,유기농 배추,graph traversal bfs dfs grid_graph ff,9,1012
kit938639,1018,체스판 다시 칠하기,impl bruteforce,7,1018
kit938639,1021,회전하는 큐,ds deque,8,1021
kit938639,1026,보물,math greedy sorting,7,1026
kit938639,1032,명령 프롬프트,impl string,5,1032
kit938639,1043,거짓말,graph ds traversal dsu,12,1043
kit938639,1051,숫자 정사각형,impl bruteforce,8,1051
kit938639,1057,토너먼트,math bruteforce,7,1057
kit938639,1059,좋은 구간,math bruteforce sorting,7,1059
kit938639,1065,한수,math bruteforce,7,1065
kit938639,1075,나누기,math bruteforce,4,1075
kit938639,1076,저항,impl,4,1076
kit938639,1085,직사각형에서 탈출,math geom,3,1085
kit938639,1100,하얀 칸,impl string,4,1100
kit938639,1110,더하기 사이클,math impl,5,1110
kit938639,1149,RGB거리,dp,10,1149
kit938639,1152,단어의 개수,impl string,4,1152
kit938639,1157,단어 공부,impl string,5,1157
kit938639,1158,요세푸스 문제,impl ds queue,7,1158
kit938639,1159,농구 경기,impl string,4,1159
kit938639,1173,운동,impl simulation,4,1173
kit938639,1181,단어 정렬,string sorting,6,1181
kit938639,1182,부분수열의 합,bruteforce backtrack,9,1182
kit938639,1193,분수찾기,math impl,6,1193
kit938639,1235,학생 번호,impl string bruteforce set,7,1235
kit938639,1238,파티,graph shortest_path dijkstra's,13,1238
kit938639,1244,스위치 켜고 끄기,impl simulation,7,1244
kit938639,1260,DFS와 BFS,graph traversal bfs dfs,9,1260
kit938639,1292,쉽게 푸는 문제,math impl,5,1292
kit938639,1297,TV 크기,pythagoras_thm geom,4,1297
kit938639,1316,그룹 단어 체커,impl string,6,1316
kit938639,1330,두 수 비교하기,impl,1,1330
kit938639,1436,영화감독 숌,bruteforce,6,1436
kit938639,1439,뒤집기,greedy string,6,1439
kit938639,1459,걷기,math case_work,8,1459
kit938639,1463,1로 만들기,dp,8,1463
kit938639,1475,방 번호,impl,6,1475
kit938639,1520,내리막 길,dp graph traversal dfs,13,1520
kit938639,1543,문서 검색,string bruteforce,6,1543
kit938639,1546,평균,math arithmetic,5,1546
kit938639,1592,영식이와 친구들,impl simulation,4,1592
kit938639,1593,문자 해독,string sliding_window,11,1593
kit938639,1600,말이 되고픈 원숭이,graph traversal bfs,13,1600
kit938639,1629,곱셈,math exponentiation_by_squaring,10,1629
kit938639,1644,소수의 연속합,math number_theory two-pointer primality_test eratosthenes,13,1644
kit938639,1654,랜선 자르기,binary_search parametric_search,9,1654
kit938639,1655,가운데를 말해요,ds priority_queue,14,1655
kit938639,1672,DNA 해독,impl string simulation,5,1672
kit938639,1697,숨바꼭질,graph traversal bfs,10,1697
kit938639,1700,멀티탭 스케줄링,greedy set,15,1700
kit938639,1708,볼록 껍질,geom convex_hull angle_sorting,16,1708
kit938639,1712,손익분기점,math arithmetic,4,1712
kit938639,1715,카드 정렬하기,ds greedy priority_queue,12,1715
kit938639,1717,집합의 표현,ds dsu,11,1717
kit938639,1755,숫자놀이,string sorting,7,1755
kit938639,1759,암호 만들기,math bruteforce combinatorics backtrack,11,1759
kit938639,1789,수들의 합,math greedy,6,1789
kit938639,1874,스택 수열,ds stack,9,1874
kit938639,1890,점프,dp,10,1890
kit938639,1904,01타일,dp,8,1904
kit938639,1912,연속합,dp maximum_subarray,9,1912
kit938639,1915,가장 큰 정사각형,dp,12,1915
kit938639,1916,최소비용 구하기,graph shortest_path dijkstra's,11,1916
kit938639,1918,후위 표기식,ds stack,14,1918
kit938639,1919,애너그램 만들기,impl string,4,1919
kit938639,1920,수 찾기,ds sorting binary_search set hashset,7,1920
kit938639,1924,2007년,math impl,5,1924
kit938639,1926,그림,graph traversal bfs dfs grid_graph ff,10,1926
kit938639,1931,회의실 배정,greedy sorting,11,1931
kit938639,1932,정수 삼각형,dp,10,1932
kit938639,1934,최소공배수,math number_theory euclidean_algorithm,5,1934
kit938639,1946,신입 사원,greedy sorting,10,1946
kit938639,1969,DNA,impl greedy string bruteforce,7,1969
kit938639,1978,소수 찾기,primality_test number_theory math,4,1978
kit938639,1987,알파벳,graph traversal dfs backtrack grid_graph,12,1987
kit938639,1991,트리 순회,tree recursion,10,1991
kit938639,2003,수들의 합 2,bruteforce prefix_sum two-pointer,7,2003
kit938639,2042,구간 합 구하기,segtree ds,15,2042
kit938639,2075,N번째 큰 수,ds sorting priority_queue,8,2075
kit938639,2096,내려가기,dp sliding_window,11,2096
kit938639,2146,다리 만들기,graph traversal bfs grid_graph,13,2146
kit938639,2156,포도주 시식,dp,10,2156
kit938639,2178,미로 탐색,graph traversal bfs grid_graph,10,2178
kit938639,2193,이친수,dp,8,2193
kit938639,2206,벽 부수고 이동하기,graph traversal bfs grid_graph,13,2206
kit938639,2217,로프,math greedy sorting,7,2217
kit938639,2231,분해합,bruteforce,4,2231
kit938639,2239,스도쿠,impl backtrack,12,2239
kit938639,2263,트리의 순회,tree d&c recursion,15,2263
kit938639,2292,벌집,math,4,2292
kit938639,2294,동전 2,dp,11,2294
kit938639,2407,조합,math combinatorics arbitrary_precision_/_big_integers,8,2407
kit938639,2438,별 찍기 - 1,impl,1,2438
kit938639,2439,별 찍기 - 2,impl,2,2439
kit938639,2440,별 찍기 - 3,impl,2,2440
kit938639,2441,별 찍기 - 4,impl,3,2441
kit938639,2442,별 찍기 - 5,impl,3,2442
kit938639,2445,별 찍기 - 8,impl,3,2445
kit938639,2446,별 찍기 - 9,impl,3,2446
kit938639,2467,용액,binary_search two-pointer,11,2467
kit938639,2468,안전 영역,graph bruteforce traversal bfs dfs grid_graph,10,2468
kit938639,2475,검증수,impl arithmetic math,1,2475
kit938639,2477,참외밭,math impl geom,9,2477
kit938639,2491,수열,impl dp,7,2491
kit938639,2493,탑,ds stack,11,2493
kit938639,2522,별 찍기 - 12,impl,3,2522
kit938639,2523,별 찍기 - 13,impl,3,2523
kit938639,2557,Hello World,impl,1,2557
kit938639,2558,A+B - 2,impl arithmetic math,1,2558
kit938639,2562,최댓값,impl,3,2562
kit938639,2563,색종이,impl,6,2563
kit938639,2567,색종이 - 2,impl,8,2567
kit938639,2573,빙산,impl graph traversal bfs dfs,12,2573
kit938639,2577,숫자의 개수,math impl arithmetic,4,2577
kit938639,2579,계단 오르기,dp,8,2579
kit938639,2580,스도쿠,impl backtrack,12,2580
kit938639,2583,영역 구하기,graph traversal bfs dfs grid_graph ff,10,2583
kit938639,2588,곱셈,arithmetic math,3,2588
kit938639,2606,바이러스,graph traversal bfs dfs,8,2606
kit938639,2609,최대공약수와 최소공배수,math number_theory euclidean_algorithm,5,2609
kit938639,2629,양팔저울,dp knapsack,13,2629
kit938639,2636,치즈,impl graph traversal simulation bfs grid_graph,12,2636
kit938639,2638,치즈,impl graph traversal simulation bfs dfs grid_graph,13,2638
kit938639,2644,촌수계산,graph traversal bfs dfs,9,2644
kit938639,2667,단지번호붙이기,graph traversal bfs dfs grid_graph ff,10,2667
kit938639,2675,문자열 반복,impl string,4,2675
kit938639,2696,중앙값 구하기,ds priority_queue,14,2696
kit938639,2738,행렬 덧셈,math impl arithmetic,3,2738
kit938639,2739,구구단,impl math,1,2739
kit938639,2740,행렬 곱셈,math impl linear_algebra,6,2740
kit938639,2741,N 찍기,impl,1,2741
kit938639,2742,기찍 N,impl,1,2742
kit938639,2743,단어 길이 재기,impl string,1,2743
kit938639,2747,피보나치 수,math impl dp,4,2747
kit938639,2750,수 정렬하기,sorting impl,4,2750
kit938639,2751,수 정렬하기 2,sorting,6,2751
kit938639,2753,윤년,impl arithmetic math,1,2753
kit938639,2775,부녀회장이 될테야,math impl dp,5,2775
kit938639,2798,블랙잭,bruteforce,4,2798
kit938639,2805,나무 자르기,binary_search parametric_search,9,2805
kit938639,2810,컵홀더,impl greedy string,5,2810
kit938639,2839,설탕 배달,dp greedy math,7,2839
kit938639,2851,슈퍼 마리오,impl bruteforce prefix_sum,5,2851
kit938639,2869,달팽이는 올라가고 싶다,math,5,2869
kit938639,2884,알람 시계,math arithmetic,3,2884
kit938639,2908,상수,math impl,4,2908
kit938639,2920,음계,impl,4,2920
kit938639,2941,크로아티아 알파벳,impl string,6,2941
kit938639,2960,에라토스테네스의 체,math impl number_theory primality_test eratosthenes,7,2960
kit938639,2961,도영이가 만든 맛있는 음식,bruteforce bitmask backtrack,9,2961
kit938639,2999,비밀 이메일,impl string,5,2999
kit938639,3009,네 번째 점,impl geom,3,3009
kit938639,3036,링,math number_theory euclidean_algorithm,7,3036
kit938639,3040,백설 공주와 일곱 난쟁이,bruteforce,4,3040
kit938639,3052,나머지,math set arithmetic,4,3052
kit938639,3109,빵집,graph greedy traversal dfs,14,3109
kit938639,3273,두 수의 합,sorting two-pointer,8,3273
kit938639,4179,불!,graph traversal bfs grid_graph,13,4179
kit938639,4344,평균은 넘겠지,math arithmetic,5,4344
kit938639,4386,별자리 만들기,graph mst,13,4386
kit938639,4485,녹색 옷 입은 애가 젤다지?,graph traversal shortest_path dijkstra's grid_graph,12,4485
kit938639,4673,셀프 넘버,impl bruteforce,6,4673
kit938639,4949,균형잡힌 세상,ds string stack,7,4949
kit938639,4963,섬의 개수,graph traversal bfs dfs grid_graph ff,9,4963
kit938639,5014,스타트링크,graph traversal bfs,10,5014
kit938639,5427,불,graph traversal bfs grid_graph,12,5427
kit938639,5543,상근날드,math arithmetic,2,5543
kit938639,5622,다이얼,impl,4,5622
kit938639,6593,상범 빌딩,graph traversal bfs grid_graph,11,6593
kit938639,6603,로또,math combinatorics backtrack recursion,9,6603
kit938639,7562,나이트의 이동,bfs graph traversal shortest_path grid_graph,10,7562
kit938639,7568,덩치,impl bruteforce,6,7568
kit938639,7569,토마토,bfs graph traversal grid_graph shortest_path,11,7569
kit938639,7576,토마토,bfs graph traversal grid_graph shortest_path,11,7576
kit938639,8393,합,impl math,1,8393
kit938639,8958,OX퀴즈,impl string,4,8958
kit938639,9012,괄호,ds string stack,7,9012
kit938639,9084,동전,dp knapsack,11,9084
kit938639,9095,"1, 2, 3 더하기",dp,8,9095
kit938639,9205,맥주 마시면서 걸어가기,graph traversal bfs,11,9205
kit938639,9252,LCS 2,dp string traceback lcs,12,9252
kit938639,9375,패션왕 신해빈,math ds set combinatorics hashset,8,9375
kit938639,9498,시험 성적,impl,1,9498
kit938639,9655,돌 게임,math dp game_theory,6,9655
kit938639,9663,N-Queen,bruteforce backtrack,12,9663
kit938639,10026,적록색약,graph traversal bfs dfs grid_graph,11,10026
kit938639,10039,평균 점수,math arithmetic,2,10039
kit938639,10159,저울,graph traversal dfs shortest_path floyd–warshall,12,10159
kit938639,10171,고양이,impl,1,10171
kit938639,10172,개,impl,1,10172
kit938639,10250,ACM 호텔,math impl arithmetic,3,10250
kit938639,10282,해킹,graph shortest_path dijkstra's,12,10282
kit938639,10430,나머지,impl arithmetic math,1,10430
kit938639,10718,We love kriii,impl,1,10718
kit938639,10808,알파벳 개수,impl string,2,10808
kit938639,10809,알파벳 찾기,impl string,4,10809
kit938639,10814,나이순 정렬,sorting set,6,10814
kit938639,10815,숫자 카드,ds sorting binary_search set hashset,6,10815
kit938639,10816,숫자 카드 2,ds sorting binary_search hashset,7,10816
kit938639,10817,세 수,impl sorting,2,10817
kit938639,10818,"최소, 최대",math impl,3,10818
kit938639,10825,국영수,sorting,7,10825
kit938639,10828,스택,impl ds stack,7,10828
kit938639,10867,중복 빼고 정렬하기,sorting,6,10867
kit938639,10869,사칙연산,impl arithmetic math,1,10869
kit938639,10870,피보나치 수 5,math impl,4,10870
kit938639,10871,X보다 작은 수,impl,1,10871
kit938639,10872,팩토리얼,math impl,3,10872
kit938639,10926,??!,impl,1,10926
kit938639,10950,A+B - 3,impl arithmetic math,1,10950
kit938639,10951,A+B - 4,impl arithmetic math,1,10951
kit938639,10952,A+B - 5,impl arithmetic math,1,10952
kit938639,10953,A+B - 6,math string arithmetic parsing,3,10953
kit938639,10974,모든 순열,bruteforce backtrack,8,10974
kit938639,10991,별 찍기 - 16,impl,3,10991
kit938639,10996,별 찍기 - 21,impl,4,10996
kit938639,10998,A×B,impl arithmetic math,1,10998
kit938639,11000,강의실 배정,ds greedy sorting priority_queue,12,11000
kit938639,11004,K번째 수,sorting,6,11004
kit938639,11021,A+B - 7,impl arithmetic math,1,11021
kit938639,11022,A+B - 8,impl arithmetic math,1,11022
kit938639,11047,동전 0,greedy,7,11047
kit938639,11050,이항 계수 1,math impl combinatorics,5,11050
kit938639,11060,점프 점프,dp graph traversal bfs,9,11060
kit938639,11399,ATM,greedy sorting,7,11399
kit938639,11401,이항 계수 3,math number_theory combinatorics exponentiation_by_squaring modular_multiplicative_inverse fermat's_little_thm,15,11401
kit938639,11404,플로이드,graph shortest_path floyd–warshall,12,11404
kit938639,11650,좌표 정렬하기,sorting,6,11650
kit938639,11651,좌표 정렬하기 2,sorting,6,11651
kit938639,11654,아스키 코드,impl,1,11654
kit938639,11660,구간 합 구하기 5,dp prefix_sum,10,11660
kit938639,11718,그대로 출력하기,impl string,3,11718
kit938639,11720,숫자의 합,impl math string,2,11720
kit938639,11724,연결 요소의 개수,graph traversal bfs dfs,9,11724
kit938639,11726,2×n 타일링,dp,8,11726
kit938639,11727,2×n 타일링 2,dp,8,11727
kit938639,11728,배열 합치기,sorting two-pointer,6,11728
kit938639,11779,최소비용 구하기 2,graph shortest_path dijkstra's traceback,13,11779
kit938639,11866,요세푸스 문제 0,impl ds queue,7,11866
kit938639,12851,숨바꼭질 2,graph traversal set bfs,12,12851
kit938639,12852,1로 만들기 2,dp graph traversal traceback,10,12852
kit938639,12865,평범한 배낭,dp knapsack,11,12865
kit938639,12920,평범한 배낭 2,dp knapsack,17,12920
kit938639,13397,구간 나누기 2,binary_search parametric_search,12,13397
kit938639,14442,벽 부수고 이동하기 2,graph traversal bfs grid_graph,13,14442
kit938639,14501,퇴사,dp bruteforce,8,14501
kit938639,14502,연구소,impl graph bruteforce traversal bfs grid_graph,12,14502
kit938639,14503,로봇 청소기,impl simulation,11,14503
kit938639,14681,사분면 고르기,impl geom,1,14681
kit938639,14888,연산자 끼워넣기,bruteforce backtrack,10,14888
kit938639,14889,스타트와 링크,bruteforce backtrack,10,14889
kit938639,14890,경사로,impl,13,14890
kit938639,15552,빠른 A+B,impl arithmetic math,2,15552
kit938639,15596,정수 N개의 합,math impl arithmetic,4,15596
kit938639,15649,N과 M (1),backtrack,8,15649
kit938639,15650,N과 M (2),backtrack,8,15650
kit938639,15651,N과 M (3),backtrack,8,15651
kit938639,15652,N과 M (4),backtrack,8,15652
kit938639,15654,N과 M (5),backtrack,8,15654
kit938639,15655,N과 M (6),backtrack,8,15655
kit938639,15656,N과 M (7),backtrack,8,15656
kit938639,15657,N과 M (8),backtrack,8,15657
kit938639,15658,연산자 끼워넣기 (2),bruteforce backtrack,9,15658
kit938639,15663,N과 M (9),backtrack,9,15663
kit938639,15664,N과 M (10),backtrack,9,15664
kit938639,15665,N과 M (11),backtrack,9,15665
kit938639,15666,N과 M (12),backtrack,9,15666
kit938639,15683,감시,impl bruteforce simulation backtrack,13,15683
kit938639,15685,드래곤 커브,impl simulation,13,15685
kit938639,15686,치킨 배달,impl bruteforce backtrack,11,15686
kit938639,15723,n단 논법,graph traversal bfs dfs floyd–warshall,10,15723
kit938639,16234,인구 이동,impl graph traversal simulation bfs,12,16234
kit938639,16235,나무 재테크,impl ds simulation,13,16235
kit938639,16236,아기 상어,impl graph traversal simulation bfs,13,16236
kit938639,16398,행성 연결,graph mst,12,16398
kit938639,16926,배열 돌리기 1,impl,11,16926
kit938639,16935,배열 돌리기 3,impl,11,16935
kit938639,16953,A → B,graph greedy traversal bfs,9,16953
kit938639,17135,캐슬 디펜스,impl graph bruteforce traversal simulation bfs,13,17135
kit938639,17142,연구소 3,graph bruteforce traversal bfs,13,17142
kit938639,17143,낚시왕,impl simulation,15,17143
kit938639,17144,미세먼지 안녕!,impl simulation,12,17144
kit938639,17298,오큰수,ds stack,12,17298
kit938639,17404,RGB거리 2,dp,12,17404
kit938639,17478,재귀함수가 뭔가요?,impl recursion,6,17478
kit938639,18290,NM과 K (1),bruteforce backtrack,10,18290
kit938639,18352,특정 거리의 도시 찾기,graph traversal bfs shortest_path dijkstra's,9,18352
kit938639,19236,청소년 상어,impl simulation backtrack,15,19236
kit938639,20055,컨베이어 벨트 위의 로봇,impl simulation,11,20055
kit938639,20058,마법사 상어와 파이어스톰,impl graph traversal simulation bfs dfs,13,20058
kit938639,20299,3대 측정,impl,4,20299
kit938639,21773,가희와 프로세스 1,ds priority_queue,11,21773
kingcsh007,1000,A+B,impl arithmetic math,1,1000
kingcsh007,1003,피보나치 함수,dp,8,1003
kingcsh007,1005,ACM Craft,dp graph dag topological_sorting,13,1005
kingcsh007,1008,A/B,impl arithmetic math,1,1008
kingcsh007,1012,유기농 배추,graph traversal bfs dfs grid_graph ff,9,1012
kingcsh007,1018,체스판 다시 칠하기,impl bruteforce,7,1018
kingcsh007,1021,회전하는 큐,ds deque,8,1021
kingcsh007,1038,감소하는 수,bruteforce backtrack,11,1038
kingcsh007,1074,Z,d&c recursion,11,1074
kingcsh007,1149,RGB거리,dp,10,1149
kingcsh007,1158,요세푸스 문제,impl ds queue,7,1158
kingcsh007,1181,단어 정렬,string sorting,6,1181
kingcsh007,1182,부분수열의 합,bruteforce backtrack,9,1182
kingcsh007,1202,보석 도둑,ds greedy sorting priority_queue,14,1202
kingcsh007,1259,팰린드롬수,impl string,5,1259
kingcsh007,1268,임시 반장 정하기,impl,6,1268
kingcsh007,1330,두 수 비교하기,impl,1,1330
kingcsh007,1406,에디터,ds stack ll,9,1406
kingcsh007,1461,도서관,greedy sorting,12,1461
kingcsh007,1463,1로 만들기,dp,8,1463
kingcsh007,1475,방 번호,impl,6,1475
kingcsh007,1620,나는야 포켓몬 마스터 이다솜,ds set hashset,7,1620
kingcsh007,1629,곱셈,math exponentiation_by_squaring,10,1629
kingcsh007,1644,소수의 연속합,math number_theory two-pointer primality_test eratosthenes,13,1644
kingcsh007,1647,도시 분할 계획,graph mst,12,1647
kingcsh007,1689,겹치는 선분,greedy sorting sweeping,12,1689
kingcsh007,1697,숨바꼭질,graph traversal bfs,10,1697
kingcsh007,1753,최단경로,graph shortest_path dijkstra's,12,1753
kingcsh007,1759,암호 만들기,math bruteforce combinatorics backtrack,11,1759
kingcsh007,1764,듣보잡,ds string sorting set hashset,7,1764
kingcsh007,1766,문제집,graph ds priority_queue dag topological_sorting,14,1766
kingcsh007,1799,비숍,backtrack,16,1799
kingcsh007,1806,부분합,prefix_sum two-pointer,12,1806
kingcsh007,1874,스택 수열,ds stack,9,1874
kingcsh007,1916,최소비용 구하기,graph shortest_path dijkstra's,11,1916
kingcsh007,1919,애너그램 만들기,impl string,4,1919
kingcsh007,1920,수 찾기,ds sorting binary_search set hashset,7,1920
kingcsh007,1927,최소 힙,ds priority_queue,9,1927
kingcsh007,1931,회의실 배정,greedy sorting,11,1931
kingcsh007,1932,정수 삼각형,dp,10,1932
kingcsh007,1978,소수 찾기,primality_test number_theory math,4,1978
kingcsh007,1987,알파벳,graph traversal dfs backtrack grid_graph,12,1987
kingcsh007,2164,카드2,ds queue,7,2164
kingcsh007,2166,다각형의 면적,geom area_of_a_polygon,11,2166
kingcsh007,2239,스도쿠,impl backtrack,12,2239
kingcsh007,2252,줄 세우기,graph dag topological_sorting,13,2252
kingcsh007,2309,일곱 난쟁이,bruteforce sorting,5,2309
kingcsh007,2342,Dance Dance Revolution,dp,13,2342
kingcsh007,2407,조합,math combinatorics arbitrary_precision_/_big_integers,8,2407
kingcsh007,2438,별 찍기 - 1,impl,1,2438
kingcsh007,2467,용액,binary_search two-pointer,11,2467
kingcsh007,2473,세 용액,sorting binary_search two-pointer,13,2473
kingcsh007,2480,주사위 세개,math impl arithmetic case_work,2,2480
kingcsh007,2493,탑,ds stack,11,2493
kingcsh007,2504,괄호의 값,impl ds stack,11,2504
kingcsh007,2525,오븐 시계,arithmetic math,3,2525
kingcsh007,2557,Hello World,impl,1,2557
kingcsh007,2562,최댓값,impl,3,2562
kingcsh007,2577,숫자의 개수,math impl arithmetic,4,2577
kingcsh007,2579,계단 오르기,dp,8,2579
kingcsh007,2580,스도쿠,impl backtrack,12,2580
kingcsh007,2606,바이러스,graph traversal bfs dfs,8,2606
kingcsh007,2609,최대공약수와 최소공배수,math number_theory euclidean_algorithm,5,2609
kingcsh007,2623,음악프로그램,graph dag topological_sorting,13,2623
kingcsh007,2630,색종이 만들기,d&c recursion,9,2630
kingcsh007,2675,문자열 반복,impl string,4,2675
kingcsh007,2739,구구단,impl math,1,2739
kingcsh007,2750,수 정렬하기,sorting impl,4,2750
kingcsh007,2751,수 정렬하기 2,sorting,6,2751
kingcsh007,2752,세수정렬,impl sorting,2,2752
kingcsh007,2753,윤년,impl arithmetic math,1,2753
kingcsh007,2798,블랙잭,bruteforce,4,2798
kingcsh007,2812,크게 만들기,ds greedy stack,13,2812
kingcsh007,2920,음계,impl,4,2920
kingcsh007,3003,"킹, 퀸, 룩, 비숍, 나이트, 폰",impl arithmetic math,1,3003
kingcsh007,3015,오아시스 재결합,ds stack,16,3015
kingcsh007,3273,두 수의 합,sorting two-pointer,8,3273
kingcsh007,3986,좋은 단어,ds stack,7,3986
kingcsh007,4153,직각삼각형,math geom pythagoras_thm,3,4153
kingcsh007,4179,불!,graph traversal bfs grid_graph,13,4179
kingcsh007,4949,균형잡힌 세상,ds string stack,7,4949
kingcsh007,5397,키로거,ds stack ll,9,5397
kingcsh007,5430,AC,deque parsing impl string ds,11,5430
kingcsh007,6198,옥상 정원 꾸미기,ds stack,11,6198
kingcsh007,7562,나이트의 이동,bfs graph traversal shortest_path grid_graph,10,7562
kingcsh007,7576,토마토,bfs graph traversal grid_graph shortest_path,11,7576
kingcsh007,7662,이중 우선순위 큐,ds set treeset priority_queue,12,7662
kingcsh007,8958,OX퀴즈,impl string,4,8958
kingcsh007,9012,괄호,ds string stack,7,9012
kingcsh007,9095,"1, 2, 3 더하기",dp,8,9095
kingcsh007,9498,시험 성적,impl,1,9498
kingcsh007,9663,N-Queen,bruteforce backtrack,12,9663
