SOLVER_HANDLE,PROBLEM_ID,TITLE_NM,TAGS_NM,SOLVED_LVL,HASH_ID
evenharder,2022,사다리,math geom binary search pythagoras thm,12,2022
evenharder,2033,반올림,math impl,5,2033
evenharder,2041,숫자채우기,ad-hoc constructive,20,2041
evenharder,2042,구간 합 구하기,segtree ds,15,2042
evenharder,2056,작업,dp graph dag topological sorting,12,2056
evenharder,2058,원자의 에너지,dp tree dp tree,13,2058
evenharder,2075,N번째 큰 수,ds sorting priority queue,8,2075
evenharder,2089,-2진수,math number theory,9,2089
evenharder,2096,내려가기,dp sliding window,11,2096
evenharder,2098,외판원 순회,bitmask dp bitfield dp tsp,15,2098
evenharder,2108,통계학,math impl sorting,9,2108
evenharder,2125,좀,convex hull dijkstra's geom graph line segment intersection check point in convex polygon check shortest path,23,2125
evenharder,2133,타일 채우기,dp,12,2133
evenharder,2146,다리 만들기,graph traversal bfs grid graph,13,2146
evenharder,2149,암호 해독,impl string sorting,8,2149
evenharder,2150,Strongly Connected Component,graph scc,16,2150
evenharder,2152,여행 계획 세우기,dp graph dag topological sorting scc,19,2152
evenharder,2156,포도주 시식,dp,10,2156
evenharder,2161,카드1,impl ds queue,6,2161
evenharder,2163,초콜릿 자르기,arithmetic math,5,2163
evenharder,2164,카드2,ds queue,7,2164
evenharder,2166,다각형의 면적,geom area of a polygon,11,2166
evenharder,2167,2차원 배열의 합,impl prefix sum,6,2167
evenharder,2168,타일 위의 대각선,math number theory euclidean algorithm,10,2168
evenharder,2169,로봇 조종하기,dp,14,2169
evenharder,2178,미로 탐색,graph traversal bfs grid graph,10,2178
evenharder,2180,소방서의 고민,greedy sorting,16,2180
evenharder,2188,축사 배정,bipartite matching,17,2188
evenharder,2191,들쥐의 탈출,geom bipartite matching,17,2191
evenharder,2192,두 수열,dp,18,2192
evenharder,2193,이친수,dp,8,2193
evenharder,2197,분해 반응,dp tree tree dp,18,2197
evenharder,2201,이친수 찾기,math dp,14,2201
evenharder,2206,벽 부수고 이동하기,graph traversal bfs grid graph,13,2206
evenharder,2212,센서,greedy sorting,11,2212
evenharder,2217,로프,math greedy sorting,7,2217
evenharder,2225,합분해,math dp,11,2225
evenharder,2230,수 고르기,sorting two-pointer,11,2230
evenharder,2231,분해합,bruteforce,4,2231
evenharder,2240,자두나무,dp,12,2240
evenharder,2243,사탕상자,binary search segtree ds,16,2243
evenharder,2250,트리의 높이와 너비,graph traversal tree dfs,14,2250
evenharder,2251,물통,graph traversal bfs dfs,12,2251
evenharder,2252,줄 세우기,graph dag topological sorting,13,2252
evenharder,2253,점프,dp graph traversal bfs,12,2253
evenharder,2261,가장 가까운 두 점,geom sweeping d&c,19,2261
evenharder,2263,트리의 순회,tree d&c recursion,15,2263
evenharder,2266,금고 테스트,dp,14,2266
evenharder,2268,수들의 합 7,segtree ds,15,2268
evenharder,2272,램프,math ad-hoc,20,2272
evenharder,2281,데스노트,dp,13,2281
evenharder,2287,모노디지털 표현,dp ds set hashset treeset,15,2287
evenharder,2292,벌집,math,4,2292
evenharder,2293,동전 1,dp,12,2293
evenharder,2294,동전 2,dp,11,2294
evenharder,2309,일곱 난쟁이,bruteforce sorting,5,2309
evenharder,2311,왕복 여행,graph flow mcmf,19,2311
evenharder,2312,수 복원하기,math number theory primality test eratosthenes prime factorization,8,2312
evenharder,2315,가로등 끄기,dp prefix sum,18,2315
evenharder,2316,도시 왕복하기 2,graph flow,18,2316
evenharder,2320,끝말잇기,bitmask dp bitfield dp,15,2320
evenharder,2331,반복수열,math impl,7,2331
evenharder,2336,굉장한 학생,ds segtree,19,2336
evenharder,2337,트리 자르기,dp tree dp tree,18,2337
evenharder,2338,긴자리 계산,math arithmetic arbitrary precision / big integers,1,2338
evenharder,2346,풍선 터뜨리기,ds deque,8,2346
evenharder,2350,대운하,graph ds dsu mst,14,2350
evenharder,2352,반도체 설계,binary search lis,14,2352
evenharder,2357,최솟값과 최댓값,segtree ds,15,2357
evenharder,2370,시장 선거 포스터,impl compression,13,2370
evenharder,2398,3인통화,dijkstra's graph shortest path,15,2398
evenharder,2399,거리의 합,math impl bruteforce,4,2399
evenharder,2407,조합,math combinatorics arbitrary precision / big integers,8,2407
evenharder,2410,2의 멱수의 합,dp,11,2410
evenharder,2415,직사각형,sorting geom set angle sorting,20,2415
evenharder,2419,사수아탕,dp,20,2419
evenharder,2420,사파리월드,impl arithmetic math,1,2420
evenharder,2423,전구를 켜라,graph traversal shortest path dijkstra's grid graph 0-1 bfs,15,2423
evenharder,2431,신호 장애,greedy binary search,20,2431
evenharder,2436,공약수,math bruteforce number theory euclidean algorithm,11,2436
evenharder,2437,저울,greedy sorting,14,2437
evenharder,2438,별 찍기 - 1,impl,1,2438
evenharder,2439,별 찍기 - 2,impl,2,2439
evenharder,2440,별 찍기 - 3,impl,2,2440
evenharder,2441,별 찍기 - 4,impl,3,2441
evenharder,2442,별 찍기 - 5,impl,3,2442
evenharder,2443,별 찍기 - 6,impl,3,2443
evenharder,2444,별 찍기 - 7,impl,3,2444
evenharder,2445,별 찍기 - 8,impl,3,2445
evenharder,2446,별 찍기 - 9,impl,3,2446
evenharder,2447,별 찍기 - 10,d&c recursion,11,2447
evenharder,2448,별 찍기 - 11,recursion,12,2448
evenharder,2449,전구,dp,18,2449
evenharder,2455,지능형 기차,math impl arithmetic,3,2455
evenharder,2456,나는 학급회장이다,impl case work,5,2456
evenharder,2467,용액,binary search two-pointer,11,2467
evenharder,2468,안전 영역,graph bruteforce traversal bfs dfs grid graph,10,2468
evenharder,2470,두 용액,sorting binary search two-pointer,11,2470
evenharder,2475,검증수,impl arithmetic math,1,2475
evenharder,2476,주사위 게임,math impl arithmetic,3,2476
evenharder,2477,참외밭,math impl geom,9,2477
evenharder,2480,주사위 세개,math impl arithmetic case work,2,2480
evenharder,2484,주사위 네개,math impl case work,4,2484
evenharder,2490,윷놀이,impl,3,2490
evenharder,2491,수열,impl dp,7,2491
evenharder,2493,탑,ds stack,11,2493
evenharder,2495,연속구간,impl string,4,2495
evenharder,2496,금강석,bruteforce geom,18,2496
evenharder,2501,약수 구하기,math bruteforce,3,2501
evenharder,2504,괄호의 값,impl ds stack,11,2504
evenharder,2505,두 번 뒤집기,impl ad-hoc,16,2505
evenharder,2506,점수계산,math impl arithmetic,3,2506
evenharder,2512,예산,binary search parametric search,9,2512
evenharder,2519,막대기,graph geom scc line segment intersection check 2-sat,20,2519
evenharder,2522,별 찍기 - 12,impl,3,2522
evenharder,2523,별 찍기 - 13,impl,3,2523
evenharder,2525,오븐 시계,arithmetic math,3,2525
evenharder,2530,인공지능 시계,math arithmetic,2,2530
evenharder,2533,사회망 서비스(SNS),dp tree dp tree,13,2533
evenharder,2546,경제학과 정원영,math impl arithmetic,5,2546
evenharder,2552,전구숫자,bitmask dp meet in the middle,19,2552
evenharder,2553,마지막 팩토리얼 수,math number theory,9,2553
evenharder,2556,별 찍기 - 14,impl,0,2556
evenharder,2557,Hello World,impl,1,2557
evenharder,2558,A+B - 2,impl arithmetic math,1,2558
evenharder,2562,최댓값,impl,3,2562
evenharder,2563,색종이,impl,6,2563
evenharder,2570,비숍2,bipartite matching,19,2570
evenharder,2575,수열,math number theory,12,2575
evenharder,2576,홀수,math impl,3,2576
evenharder,2577,숫자의 개수,math impl arithmetic,4,2577
evenharder,2578,빙고,impl simulation,7,2578
evenharder,2579,계단 오르기,dp,8,2579
evenharder,2580,스도쿠,impl backtrack,12,2580
evenharder,2581,소수,primality test number theory math,4,2581
evenharder,2583,영역 구하기,graph traversal bfs dfs grid graph ff,10,2583
evenharder,2584,트리분할,dp tree tree dp traceback,22,2584
evenharder,2588,곱셈,arithmetic math,3,2588
evenharder,2592,대표값,math impl,4,2592
evenharder,2601,도서실카펫,ds lazyprop segtree sweeping,20,2601
evenharder,2606,바이러스,graph traversal bfs dfs,8,2606
evenharder,2608,로마 숫자,math impl string,11,2608
evenharder,2609,최대공약수와 최소공배수,math number theory euclidean algorithm,5,2609
evenharder,2615,오목,impl bruteforce,10,2615
evenharder,2616,소형기관차,dp prefix sum,13,2616
evenharder,2618,경찰차,dp traceback,17,2618
evenharder,2626,헬기착륙장,geom heuristics minimum enclosing circle,21,2626
evenharder,2629,양팔저울,dp knapsack,13,2629
evenharder,2630,색종이 만들기,d&c recursion,9,2630
evenharder,2631,줄세우기,dp,12,2631
evenharder,2647,검은점과 하얀점 연결,dp traceback,18,2647
evenharder,2666,벽장문의 이동,dp bruteforce,11,2666
evenharder,2667,단지번호붙이기,graph traversal bfs dfs grid graph ff,10,2667
evenharder,2669,직사각형 네개의 합집합의 면적 구하기,impl,6,2669
evenharder,2673,교차하지 않는 원의 현들의 최대집합,dp,17,2673
evenharder,2675,문자열 반복,impl string,4,2675
evenharder,2702,초6 수학,math bruteforce number theory arithmetic,4,2702
evenharder,2718,타일 채우기,dp,15,2718
evenharder,2727,"2,3 거듭제곱의 합",math greedy constructive recursion,16,2727
evenharder,2739,구구단,impl math,1,2739
evenharder,2740,행렬 곱셈,math impl linear algebra,6,2740
evenharder,2741,N 찍기,impl,1,2741
evenharder,2742,기찍 N,impl,1,2742
evenharder,2743,단어 길이 재기,impl string,1,2743
evenharder,2745,진법 변환,impl string math,4,2745
evenharder,2747,피보나치 수,math impl dp,4,2747
evenharder,2748,피보나치 수 2,math dp,5,2748
evenharder,2749,피보나치 수 3,math exponentiation by squaring pisano,14,2749
evenharder,2750,수 정렬하기,sorting impl,4,2750
evenharder,2751,수 정렬하기 2,sorting,6,2751
evenharder,2752,세수정렬,impl sorting,2,2752
evenharder,2753,윤년,impl arithmetic math,1,2753
evenharder,2754,학점계산,impl string,3,2754
evenharder,2775,부녀회장이 될테야,math impl dp,5,2775
evenharder,2776,암기왕,ds sorting binary search set hashset,7,2776
evenharder,2783,삼각 김밥,math impl arithmetic,3,2783
evenharder,2787,흔한 수열 문제,bipartite matching,18,2787
evenharder,2794,화성,dp bitmask,20,2794
evenharder,2797,트램폴린,greedy impl prefix sum,17,2797
evenharder,2798,블랙잭,bruteforce,4,2798
evenharder,2802,크레용,binary search inclusion and exclusion parametric search prefix sum,18,2802
evenharder,2805,나무 자르기,binary search parametric search,9,2805
evenharder,2818,숙제하기 싫을 때,math impl simulation,12,2818
evenharder,2831,댄스 파티,greedy sorting two-pointer,12,2831
evenharder,2836,수상 택시,sorting sweeping,13,2836
evenharder,2839,설탕 배달,dp greedy math,7,2839
evenharder,2845,파티가 끝나고 난 뒤,impl arithmetic math,2,2845
evenharder,2847,게임을 만든 동준이,greedy,7,2847
evenharder,2863,이게 분수?,math impl arithmetic,3,2863
evenharder,2864,5와 6의 차이,math greedy string arithmetic,4,2864
evenharder,2869,달팽이는 올라가고 싶다,math,5,2869
evenharder,2870,수학숙제,string sorting parsing,7,2870
evenharder,2873,롤러코스터,impl greedy constructive parity,18,2873
evenharder,2875,대회 or 인턴,math impl arithmetic,3,2875
evenharder,2881,산책길,binary search sorting,14,2881
evenharder,2882,소수 사이클,math number theory primality test eratosthenes,18,2882
evenharder,2884,알람 시계,math arithmetic,3,2884
evenharder,2889,레스토랑,constructive dfs eulerian path graph traversal,22,2889
evenharder,2902,KMP는 왜 KMP일까?,impl string,4,2902
evenharder,2903,중앙 이동 알고리즘,math,3,2903
evenharder,2908,상수,math impl,4,2908
evenharder,2909,캔디 구매,impl math,4,2909
evenharder,2912,백설공주와 난쟁이,ds offline query randomization mo's,19,2912
evenharder,2914,저작권,impl arithmetic math,3,2914
evenharder,2916,자와 각도기,math number theory,12,2916
evenharder,2920,음계,impl,4,2920
evenharder,2921,도미노,math,3,2921
evenharder,2922,즐거운 단어,backtrack bruteforce,12,2922
evenharder,2923,숫자 게임,greedy two-pointer,15,2923
evenharder,2927,남극 탐험,ds tree segtree dsu offline query hld,21,2927
evenharder,2928,빨랫줄,ds lazyprop math offline query segtree,22,2928
evenharder,2935,소음,math string arithmetic,3,2935
evenharder,2941,크로아티아 알파벳,impl string,6,2941
evenharder,2953,나는 요리사다,math impl arithmetic,3,2953
evenharder,2959,거북이,math arithmetic,3,2959
evenharder,2960,에라토스테네스의 체,math impl number theory primality test eratosthenes,7,2960
evenharder,2965,캥거루 세마리,math,3,2965
evenharder,2983,개구리 공주,impl ds set treeset ll,17,2983
evenharder,2999,비밀 이메일,impl string,5,2999
evenharder,3000,직각 삼각형,math geom set combinatorics,10,3000
evenharder,3003,"킹, 퀸, 룩, 비숍, 나이트, 폰",impl arithmetic math,1,3003
evenharder,3004,체스판 조각,math impl,3,3004
evenharder,3009,네 번째 점,impl geom,3,3009
evenharder,3015,오아시스 재결합,ds stack,16,3015
evenharder,3020,개똥벌레,binary search prefix sum difference array,11,3020
evenharder,3031,리그,bruteforce case work,15,3031
evenharder,3033,가장 긴 문자열,string hash suffix array and lcp array rabin–karp,18,3033
evenharder,3037,혼란,dp prefix sum,15,3037
evenharder,3040,백설 공주와 일곱 난쟁이,bruteforce,4,3040
evenharder,3046,R2,impl arithmetic math,2,3046
evenharder,3047,ABC,impl,3,3047
evenharder,3049,다각형의 대각선,math combinatorics,6,3049
evenharder,3052,나머지,math set arithmetic,4,3052
evenharder,3053,택시 기하학,math geom,3,3053
evenharder,3062,수 뒤집기,math impl string arithmetic,4,3062
evenharder,3085,사탕 게임,impl bruteforce,9,3085
evenharder,3098,소셜네트워크,impl graph,11,3098
evenharder,3108,로고,ds geom dsu,14,3108
evenharder,3109,빵집,graph greedy traversal dfs,14,3109
evenharder,3110,부등식,math meet in the middle,13,3110
evenharder,3111,검열,impl ds string stack deque,17,3111
evenharder,3116,생물학자,bruteforce ds hashset math set,14,3116
evenharder,3121,"빨간점, 파란점",ds sorting geom segtree sweeping maximum subarray bulldozer,24,3121
evenharder,3172,현주와 윤주의 재미있는 단어 게임,ds string sorting segtree,17,3172
evenharder,3176,도로 네트워크,ds tree lca sparse table,17,3176
evenharder,3190,뱀,impl ds simulation deque queue,12,3190
evenharder,3204,커플 깨기,constructive dfs eulerian path graph traversal,19,3204
evenharder,3254,김밥 21개,impl simulation,8,3254
evenharder,3307,대회가 끝나고 난 뒤 빰빠빰,math ds geom stack,17,3307
evenharder,3350,Candy Machine,ds greedy set lis,20,3350
evenharder,3351,삼각 분할,ds tree set smaller to larger,20,3351
evenharder,3356,라디오 전송,string kmp,17,3356
evenharder,3372,보드 점프,dp arbitrary precision / big integers,10,3372
evenharder,3392,화성 지도,ds segtree sweeping,19,3392
evenharder,3408,Non-boring sequences,ds segtree set d&c,21,3408
evenharder,3413,The Dragon and the knights,ds euler characteristic geom,19,3413
evenharder,3568,iSharp,string parsing,8,3568
evenharder,3640,제독,graph flow mcmf,19,3640
evenharder,3649,로봇 프로젝트,sorting binary search two-pointer,11,3649
evenharder,3653,영화 수집,ds segtree,17,3653
evenharder,3654,L퍼즐,graph scc 2-sat,22,3654
evenharder,3665,최종 순위,graph dag topological sorting,15,3665
evenharder,3673,나눌 수 있는 부분 수열,math prefix sum,13,3673
evenharder,3752,최대공약수 행렬식,math number theory linear algebra euler phi function,22,3752
evenharder,3780,네트워크 연결,ds dsu,16,3780
evenharder,3830,교수님은 기다리지 않는다,ds dsu,18,3830
evenharder,3847,Comparing answers,math impl randomization,19,3847
evenharder,3955,캔디 분배,math number theory extended euclidean algorithm,16,3955
evenharder,3967,매직 스타,impl bruteforce backtrack,11,3967
evenharder,3977,축구 전술,graph scc,17,3977
evenharder,3981,큐브러버,linear algebra math,14,3981
evenharder,3991,한번 쏘면 멈출 수 없어,impl constructive,8,3991
evenharder,3992,Caravan Robbers,binary search cht parametric search,19,3992
evenharder,3994,Exact Measurement,ds greedy priority queue,19,3994
evenharder,3995,스네이크 큐브,backtrack impl,18,3995
evenharder,3996,위대한 사기꾼,math dp,12,3996
evenharder,3997,하이퍼드롬,ds set prefix sum bitmask parity,15,3997
evenharder,3998,단백질 식별,dp,24,3998
evenharder,3999,텔레점프,ad-hoc case work constructive,20,3999
evenharder,4001,미노타우르스 미궁,graph traversal binary search prefix sum grid graph,22,4001
evenharder,4002,닌자배치,ds tree priority queue smaller to larger,20,4002
evenharder,4008,특공대,dp cht,21,4008
evenharder,4012,컨벤션 센터,ds greedy set sparse table treeset,22,4012
evenharder,4013,ATM,dp graph dag topological sorting scc,19,4013
evenharder,4055,파티가 좋아 파티가 좋아,greedy sorting,11,4055
evenharder,4095,최대 정사각형,dp prefix sum,12,4095
evenharder,4101,크냐?,impl,1,4101
evenharder,4149,큰 수 소인수분해,miller–rabin pollard rho number theory math primality test prime factorization,20,4149
evenharder,4150,피보나치 수,math arbitrary precision / big integers,5,4150
evenharder,4151,Compound Words,ds hashset string tree treeset trie set,12,4151
evenharder,4153,직각삼각형,math geom pythagoras thm,3,4153
evenharder,4195,친구 네트워크,ds set hashset dsu,14,4195
evenharder,4225,쓰레기 슈트,geom convex hull,18,4225
evenharder,4256,트리,tree d&c recursion,14,4256
evenharder,4335,숫자 맞추기,impl,6,4335
evenharder,4342,유클리드 게임,math number theory game theory euclidean algorithm,14,4342
evenharder,4344,평균은 넘겠지,math arithmetic,5,4344
evenharder,4348,막대 정사각형,bitmask dp bitfield dp,19,4348
evenharder,4365,Stack 'em Up,impl string,5,4365
evenharder,4383,점프는 즐거워,impl,6,4383
evenharder,4411,The Trip,math greedy sorting arithmetic,7,4411
evenharder,4435,중간계 전쟁,math impl arithmetic,3,4435
evenharder,4563,리벤지 오브 피타고라스,math geom number theory pythagoras thm,11,4563
evenharder,4613,Quicksum,impl string,4,4613
evenharder,4620,Pascal's Travels,dp,10,4620
evenharder,4641,Doubles,impl bruteforce,5,4641
evenharder,4670,Booklet Printing,impl,6,4670
evenharder,4673,셀프 넘버,impl bruteforce,6,4673
evenharder,4690,완전 세제곱,math impl bruteforce,3,4690
evenharder,4716,풍선,greedy sorting,15,4716
evenharder,4806,줄 세기,impl,3,4806
evenharder,4811,알약,math dp,11,4811
evenharder,4883,삼각 그래프,dp,10,4883
evenharder,4948,베르트랑 공준,math number theory primality test eratosthenes,9,4948
evenharder,4949,균형잡힌 세상,ds string stack,7,4949
evenharder,4963,섬의 개수,graph traversal bfs dfs grid graph ff,9,4963
evenharder,4994,배수 찾기,math graph traversal bfs,13,4994
evenharder,5000,빵 정렬,math ds segtree parity,18,5000
evenharder,5043,정말 좋은 압축,math,6,5043
evenharder,5051,피타고라스의 정리,math fft,21,5051
evenharder,5052,전화번호 목록,ds string sorting tree set trie,12,5052
evenharder,5063,TGN,math arithmetic,3,5063
evenharder,5074,When Do We Finish?,math impl,3,5074
evenharder,5086,배수와 약수,math arithmetic,3,5086
evenharder,5250,최단 경로들,graph ds tree segtree shortest path dijkstra's lazyprop,23,5250
evenharder,5256,medians,ad-hoc greedy,15,5256
evenharder,5337,웰컴,impl,1,5337
evenharder,5338,마이크로소프트 로고,impl,1,5338
evenharder,5339,콜센터,impl,1,5339
evenharder,5347,LCM,math number theory euclidean algorithm,6,5347
evenharder,5361,전투 드로이드 가격,math arithmetic,3,5361
evenharder,5363,요다,impl string,4,5363
evenharder,5397,키로거,ds stack ll,9,5397
evenharder,5405,프랙탈 거리,d&c recursion,13,5405
evenharder,5419,북서풍,ds segtree sweeping compression,18,5419
evenharder,5430,AC,deque parsing impl string ds,11,5430
evenharder,5465,곰돌이,bfs binary search graph traversal,16,5465
evenharder,5466,상인,dp ds greedy segtree set,22,5466
evenharder,5485,평균값 수열,math ad-hoc,14,5485
evenharder,5520,The Clocks,bruteforce,12,5520
evenharder,5522,카드 게임,math arithmetic,1,5522
evenharder,5525,IOIOI,string,10,5525
evenharder,5529,저택,impl graph traversal shortest path dijkstra's,17,5529
evenharder,5542,JOI 국가의 행사,graph ds binary search shortest path dijkstra's dsu pbs,21,5542
evenharder,5554,심부름 가는 길,impl arithmetic math,2,5554
evenharder,5557,1학년,dp,11,5557
evenharder,5565,영수증,math impl arithmetic,2,5565
evenharder,5571,ピザ,sorting binary search,11,5571
evenharder,5573,산책,dp,18,5573
evenharder,5582,공통 부분 문자열,dp string lcs,11,5582
evenharder,5585,거스름돈,greedy,4,5585
evenharder,5586,JOI와 IOI,impl string,4,5586
evenharder,5597,과제 안 내신 분..?,impl,3,5597
evenharder,5598,카이사르 암호,impl string set,4,5598
evenharder,5612,터널의 입구와 출구,impl simulation,3,5612
evenharder,5622,다이얼,impl,4,5622
evenharder,5639,이진 검색 트리,graph traversal tree recursion,12,5639
evenharder,5670,휴대폰 자판,ds string tree trie,17,5670
evenharder,5676,음주 코딩,segtree ds,15,5676
evenharder,5691,평균 중앙값 문제,math arithmetic,3,5691
evenharder,5692,팩토리얼 진법,math arithmetic,3,5692
evenharder,5704,팬그램,impl string,4,5704
evenharder,5717,상근이의 친구들,math arithmetic,1,5717
evenharder,5721,사탕 줍기 대회,dp,12,5721
evenharder,5724,파인만,math arithmetic,3,5724
evenharder,5812,크래이피쉬 글쓰는 기계,ds sparse table,19,5812
evenharder,5820,경주,tree d&c 센트로이드 centroid decomposition,22,5820
evenharder,5822,악어의 지하 도시,graph shortest path dijkstra's,20,5822
evenharder,5823,코끼리,greedy sqrt decomposition,26,5823
evenharder,5859,Liars and Truth Tellers,graph ds traversal dsu,14,5859
evenharder,5900,Cow IDs,math dp combinatorics,13,5900
evenharder,5904,Moo 게임,d&c recursion,11,5904
evenharder,5978,Odd degrees,graph traversal tree dfs parity,19,5978
evenharder,5988,홀수일까 짝수일까,math string arithmetic arbitrary precision / big integers,3,5988
evenharder,6051,시간 여행,impl ds stack,14,6051
evenharder,6064,카잉 달력,math bruteforce number theory crt,10,6064
evenharder,6076,Hay For Sale,dp knapsack,10,6076
evenharder,6101,식당,dp set,18,6101
evenharder,6132,전화선,dp,16,6132
evenharder,6159,Costume Party,bruteforce sorting two-pointer,6,6159
evenharder,6171,땅따먹기,dp cht,21,6171
evenharder,6181,플러드 필 (Flood Fill),ds set sweeping dsu treeset,21,6181
evenharder,6359,만취한 상범,impl math number theory simulation,4,6359
evenharder,6531,이런 문제는 유치원생도 해결할 수 있어,dp parsing string,15,6531
evenharder,6549,히스토그램에서 가장 큰 직사각형,ds segtree d&c stack,16,6549
evenharder,6588,골드바흐의 추측,math number theory primality test eratosthenes,10,6588
evenharder,6603,로또,math combinatorics backtrack recursion,9,6603
evenharder,6679,싱기한 네자리 숫자,arithmetic bruteforce impl math,4,6679
evenharder,6987,월드컵,bruteforce backtrack,12,6987
evenharder,7057,A highway and the seven dwarfs,binary search convex hull geom rotating calipers,22,7057
evenharder,7287,등록,impl,1,7287
evenharder,7453,합이 0인 네 정수,sorting binary search two-pointer meet in the middle,14,7453
evenharder,7469,K번째 수,ds sorting segtree binary search merge sort tree,19,7469
evenharder,7482,상자 만들기,math calculus,6,7482
evenharder,7489,팩토리얼,arbitrary precision / big integers math,4,7489
evenharder,7510,고급 수학,math geom pythagoras thm,3,7510
evenharder,7535,A Bug’s Life,graph traversal dfs bipartite graph,13,7535
evenharder,7567,그릇,impl string,4,7567
evenharder,7568,덩치,impl bruteforce,6,7568
evenharder,7569,토마토,bfs graph traversal grid graph shortest path,11,7569
evenharder,7576,토마토,bfs graph traversal grid graph shortest path,11,7576
evenharder,7578,공장,ds segtree,16,7578
evenharder,7585,Brackets,ds string parsing stack,7,7585
evenharder,7620,편집 거리,dp string bit set,16,7620
evenharder,7662,이중 우선순위 큐,ds set treeset priority queue,12,7662
evenharder,7785,회사에 있는 사람,ds set hashset,6,7785
evenharder,7869,두 원,math geom case work,14,7869
evenharder,7908,Will It Stop?,math,8,7908
evenharder,7913,Afternoon Tea,math prefix sum,16,7913
evenharder,7936,N의 존재,discrete logarithm math number theory,24,7936
evenharder,7976,수열,dp greedy,15,7976
evenharder,7977,크리스 마틴,greedy constructive lcs,12,7977
evenharder,7982,순열 그래프의 연결성 판별,ds ad-hoc,15,7982
evenharder,7997,Sequences without Stammers,ad-hoc,24,7997
evenharder,8032,Peaceful Comission,2-sat graph scc,18,8032
evenharder,8050,Lollobrigida,greedy case work,12,8050
evenharder,8101,Rods,binary search geom math,14,8101
evenharder,8109,Word Equalizing,bfs ds dijkstra's graph traversal hash shortest path string,19,8109
evenharder,8138,Tourist Attractions,dp graph shortest path bitmask dijkstra's tsp,20,8138
evenharder,8202,Conspiracy,math graph,22,8202
evenharder,8217,유성,ds segtree binary search pbs difference array,22,8217
evenharder,8222,Distance,math number theory,20,8222
evenharder,8290,Computational Geometry,geom constructive,12,8290
evenharder,8339,Fibonacci Machine,ds lazyprop math segtree,20,8339
evenharder,8370,Plane,math arithmetic,1,8370
evenharder,8393,합,impl math,1,8393
evenharder,8394,악수,math dp,8,8394
evenharder,8437,Julka,math arithmetic arbitrary precision / big integers,1,8437
evenharder,8481,Generator,math impl dp graph string traversal ad-hoc number theory constructive combinatorics case work bitmask parsing d&c primality test exponentiation by squaring recursion arbitrary precision / big integers precomputation eratosthenes,23,8481
evenharder,8483,Earthquake,math number theory floor sum,15,8483
evenharder,8535,Guessing Game,graph ds traversal binary search dsu bipartite graph,16,8535
evenharder,8715,Permutacja,impl,4,8715
evenharder,8872,빌라봉,dp graph greedy traversal tree dfs tree dp rerooting tree diameter,19,8872
evenharder,8875,장난감 정리 로봇,binary search ds greedy parametric search priority queue,20,8875
evenharder,8876,바자와 샤자,ds multidimensional segtree segtree,22,8876
evenharder,8882,Low Power,binary search greedy sorting,17,8882
evenharder,8903,장비,bitmask bruteforce case work,18,8903
evenharder,8907,네온 사인,math combinatorics,17,8907
evenharder,8933,MCS,ds hashset sliding window set,8,8933
evenharder,8958,OX퀴즈,impl string,4,8958
evenharder,8983,사냥꾼,sorting binary search,12,8983
evenharder,8986,전봇대,ternary search,16,8986
evenharder,9010,Möbius Strip,math,13,9010
evenharder,9012,괄호,ds string stack,7,9012
evenharder,9015,정사각형,ds bruteforce geom set hashset,15,9015
evenharder,9019,DSLR,graph traversal bfs traceback,12,9019
evenharder,9020,골드바흐의 추측,math number theory primality test eratosthenes,9,9020
evenharder,9077,지뢰제거,bruteforce prefix sum,13,9077
evenharder,9085,더하기,math impl arithmetic,3,9085
evenharder,9086,문자열,impl string,1,9086
evenharder,9095,"1, 2, 3 더하기",dp,8,9095
evenharder,9205,맥주 마시면서 걸어가기,graph traversal bfs,11,9205
evenharder,9240,로버트 후드,geom convex hull rotating calipers,18,9240
evenharder,9241,바이러스 복제,impl greedy string,11,9241
evenharder,9248,Suffix Array,string suffix array and lcp array,18,9248
evenharder,9250,문자열 집합 판별,ds string tree trie aho-corasick,19,9250
evenharder,9251,LCS,dp string lcs,11,9251
evenharder,9252,LCS 2,dp string traceback lcs,12,9252
evenharder,9263,Russian Dolls,greedy sorting,12,9263
evenharder,9273,정제헌을 팔자!,math bruteforce number theory,9,9273
evenharder,9295,주사위,math impl arithmetic,2,9295
evenharder,9316,Hello Judge,impl,1,9316
evenharder,9318,위성 사진,ds segtree sweeping compression difference array,17,9318
evenharder,9325,얼마?,math arithmetic,3,9325
evenharder,9345,디지털 비디오 디스크(DVDs),ds segtree,18,9345
evenharder,9356,Skill,combinatorics dp math,12,9356
evenharder,9359,서로소,math number theory inclusion and exclusion prime factorization,15,9359
evenharder,9375,패션왕 신해빈,math ds set combinatorics hashset,8,9375
evenharder,9426,중앙값 측정,ds segtree,16,9426
evenharder,9461,파도반 수열,math dp,8,9461
evenharder,9463,순열 그래프,ds segtree,16,9463
evenharder,9465,스티커,dp,10,9465
evenharder,9466,텀 프로젝트,graph traversal dfs,13,9466
evenharder,9498,시험 성적,impl,1,9498
evenharder,9507,Generations of Tribbles,dp,7,9507
evenharder,9540,Draughts,graph traversal dfs backtrack,10,9540
evenharder,9546,3000번 버스,math arithmetic,4,9546
evenharder,9550,아이들은 사탕을 좋아해,math arithmetic,3,9550
evenharder,9579,ASCII Puzzle,impl,20,9579
